"summons_number","issue_date","violation_code","issuer_code","time_format","house_number","street_name","address","City","State","Zipcode","AUTO_UNIQUE_ID_2014-05-03_superegoforever_353164_all","Source","TimeTaken","UpdatedGeocoding","Version","ErrorMessage","TransactionId","naaccrQualCode","naaccrQualType","FeatureMatchingResultType","MatchedLocationType","RegionSizeUnits","InterpolationType","RegionSize","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","FeatureMatchingHierarchy","TieHandlingStrategyType","FeatureMatchingResultTypeTieBreakingNotes","GeocodeQualityType","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","Latitude","Longitude","MatchType","CensusYear","CensusPlaceFips","CensusMsaFips","CensusMetDivFips","CensusMcdFips","CensusCbsaMicro","CensusCbsaFips","CensusBlock","CensusBlockGroup","CensusTract","CensusCountyFips","CensusStateFips","naaccrCertCode","naaccrCertType"
"7391103937","2/9/2014","14","353164","14:10","8","E 1st St","8 E 1st St","New York","NY","10012",1939,"USCGeocoder",203,1,"4.01","","cf89f09d-d93c-4e50-ac43-4cead3315f05","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1651.9017248319","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7248779790414,-73.9920217782224,"Relaxed;Soundex","TwoThousandTen","51000","5602","35644","44919","0","35620","2001","2","0036.02","061","36","1","ResidenceStreetAddress"
"7391103925","2/9/2014","14","353164","14:06","302","Bowery","302 Bowery","New York","NY","10012",1940,"USCGeocoder",0,1,"4.01","","e65125b0-3290-44af-98a8-26ca24e19042","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","217.631442077458","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7247229070627,-73.992803673965,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2010","2","0055.02","061","36","1","ResidenceStreetAddress"
"7391103913","2/9/2014","14","353164","14:00","241","Bowery","241 Bowery","New York","NY","10012",1941,"USCGeocoder",16,1,"4.01","","a0c02f27-e7a7-41b8-b68b-3d7dc359bce2","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","257.655545830727","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7224764681534,-73.9927933213157,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0036.01","061","36","1","ResidenceStreetAddress"
"7391103895","2/9/2014","14","353164","13:58","235","Bowery","235 Bowery","New York","NY","10012",1942,"USCGeocoder",0,1,"4.01","","e98fe0f4-e507-4bc4-aa8b-7b5d073b2617","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","707.953455626965","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.722351088606,-73.9928463948282,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0036.01","061","36","1","ResidenceStreetAddress"
"7391103860","2/9/2014","14","353164","13:39","203","Allen St","203 Allen St","New York","NY","10012",1943,"USCGeocoder",218,1,"4.01","","335b3dea-32aa-466d-b408-d48b00a7f271","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","119.310331322253","ArealInterpolationGeometricCentroid","Parcel","91.3609467455621","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.5966408195853,-73.9306089138395,"Relaxed","TwoThousandTen","51000","5602","35644","10022","0","35620","2003","2","0628.00","047","36","1","ResidenceStreetAddress"
"7391103822","2/9/2014","14","353164","12:35","139-143","E Houston St","139-143 E Houston St","New York","NY","10012",1944,"USCGeocoder",31,1,"4.01","","04de1e24-3da7-4d85-a2ba-5a0e5586f0d1","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",40.724324,-73.996124,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0043.00","061","36","4","ResidenceZIP"
"7391103809","2/9/2014","16","353164","12:20","229","Chrystie St","229 Chrystie St","New York","NY","10012",1945,"USCGeocoder",31,1,"4.01","","6e45f9d7-83ac-44dc-9e8b-bf7c4c231a4f","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3279.02786119701","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7227016601475,-73.9915991214836,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3001","3","0036.01","061","36","1","ResidenceStreetAddress"
"7391103792","2/9/2014","74","353164","12:08","45","Bond St","45 Bond St","New York","NY","10012",1946,"USCGeocoder",203,1,"4.01","","79cceb03-3fd9-4203-80f4-7c10ca5ac89d","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","199.170870957896","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7258563192323,-73.9930415580236,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1002","1","0055.02","061","36","1","ResidenceStreetAddress"
"7391103780","2/9/2014","71","353164","12:06","45","Bond St","45 Bond St","New York","NY","10012",1947,"USCGeocoder",0,1,"4.01","","78f4292b-e122-4c4d-bad9-a1eec53bdeb6","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","199.170870957896","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7258563192323,-73.9930415580236,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1002","1","0055.02","061","36","1","ResidenceStreetAddress"
"7391103779","2/9/2014","71","353164","11:57","304","Mulberry St","304 Mulberry St","New York","NY","10012",1948,"USCGeocoder",16,1,"4.01","","d35beb74-ccd4-48b0-b9bd-eece13eed25b","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1291.98203726858","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7254786809348,-73.9943921971008,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2008","2","0055.02","061","36","1","ResidenceStreetAddress"
"7391104371","2/10/2014","20","353164","18:42","113","Eldridge St","113 Eldridge St","New York","NY","10012",1949,"USCGeocoder",156,1,"4.01","","32c3d110-aecb-4844-94b7-ca44ba974903","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","273.145616881549","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7183372728849,-73.9922036890059,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","6001","6","0018.00","061","36","1","ResidenceStreetAddress"
"7391104346","2/10/2014","37","353164","18:27","83-85","Hester St","83-85 Hester St","New York","NY","10012",1950,"USCGeocoder",16,1,"4.01","","1423dcf1-7114-465c-a0e1-a226d2a37472","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",40.724324,-73.996124,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0043.00","061","36","4","ResidenceZIP"
"7391104334","2/10/2014","20","353164","18:24","18","Orchard St","18 Orchard St","New York","NY","10012",1951,"USCGeocoder",140,1,"4.01","","ae0303e0-8b15-4f36-91aa-fed166342be8","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","202.801180809736","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7152249186014,-73.9914371410992,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5001","5","0016.00","061","36","1","ResidenceStreetAddress"
"7391104322","2/10/2014","14","353164","18:19","31","Canal St","31 Canal St","New York","NY","10012",1952,"USCGeocoder",31,1,"4.01","","a09d8b3e-9c03-4211-a3dd-8b8aa48fa71a","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1276.5369249389","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7146068859775,-73.9906092489183,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5008","5","0016.00","061","36","1","ResidenceStreetAddress"
"7391104310","2/10/2014","14","353164","17:04","202","Bowery","202 Bowery","New York","NY","10012",1953,"USCGeocoder",172,1,"4.01","","ecd51995-2fb8-421b-b92f-635958034f88","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","220.105148814619","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7215129915907,-73.9939842719775,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2000","2","0043.00","061","36","1","ResidenceStreetAddress"
"7391104267","2/10/2014","16","353164","16:25","17","Allen St","17 Allen St","New York","NY","10012",1954,"USCGeocoder",140,1,"4.01","","43465d25-ccf3-4ae3-ab43-7679d7de5f9c","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","532.550072655082","ArealInterpolationGeometricCentroid","Parcel","91.8934911242604","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.6274870855484,-74.1201886222718,"Relaxed","TwoThousandTen","51000","5602","35644","70915","0","35620","2003","2","0125.00","085","36","1","ResidenceStreetAddress"
"7391104220","2/10/2014","38","353164","14:23","199","Bowery","199 Bowery","New York","NY","10012",1955,"USCGeocoder",31,1,"4.01","","906f4e8d-4838-40c7-b4ac-c4c22e552e7b","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1053.54880247638","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7211343071877,-73.9936202455345,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5001","5","0018.00","061","36","1","ResidenceStreetAddress"
"7391104190","2/10/2014","20","353164","14:03","4","Rivington St","4 Rivington St","New York","NY","10012",1956,"USCGeocoder",0,1,"4.01","","c31fde87-7cf4-4c86-9a40-3a31d3b64582","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","217.034933693707","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7216765401141,-73.9928829632393,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0036.01","061","36","1","ResidenceStreetAddress"
"7391104188","2/10/2014","20","353164","13:49","8","Spring St","8 Spring St","New York","NY","10012",1957,"USCGeocoder",16,1,"4.01","","08c043f8-4c6c-4c5c-9ab2-c6c3bb24791a","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","220.907857980579","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7209912026737,-73.9944836780517,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1000","1","0041.00","061","36","1","ResidenceStreetAddress"
"7391104139","2/10/2014","17","353164","13:29","183","Chrystie St","183 Chrystie St","New York","NY","10012",1958,"USCGeocoder",0,1,"4.01","","6cc3bed2-6100-4c59-8ad9-7bfd20b10363","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","425.497163966298","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7217437569443,-73.9923672935084,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0036.01","061","36","1","ResidenceStreetAddress"
"7391104127","2/10/2014","71","353164","13:25","1","Rivington St","1 Rivington St","New York","NY","10012",1959,"USCGeocoder",16,1,"4.01","","0783b4a0-f5d8-46a9-9c76-d2a19b11231e","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1751.8441390926","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7215288008806,-73.9934922443794,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5001","5","0018.00","061","36","1","ResidenceStreetAddress"
"7391104115","2/10/2014","38","353164","13:15","38","Delancey St","38 Delancey St","New York","NY","10012",1960,"USCGeocoder",1451,1,"4.01","","727f2137-0618-4d10-b16b-61a6cb566f2d","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1909.06933254236","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7197606284252,-73.991886939497,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","4001","4","0018.00","061","36","1","ResidenceStreetAddress"
"7391104097","2/10/2014","38","353164","12:56","157","Allen St","157 Allen St","New York","NY","10012",1961,"USCGeocoder",16,1,"4.01","","7ace180e-8569-44aa-b85d-337e302da59f","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","302.158742964268","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7210583508308,-73.9898671490015,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1001","1","0036.01","061","36","1","ResidenceStreetAddress"
"7391104085","2/10/2014","37","353164","12:54","151","Allen St","151 Allen St","New York","NY","10012",1962,"USCGeocoder",187,1,"4.01","","065b9892-2d8b-4c2d-b636-375ca6339359","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","341.884065311402","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.720902667401,-73.9899432406198,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1001","1","0036.01","061","36","1","ResidenceStreetAddress"
"7391104383","2/10/2014","37","353164","18:47","130","Eldridge St","130 Eldridge St","New York","NY","10012",1963,"USCGeocoder",78,1,"4.01","","8358c196-7179-4df2-ba3a-a1e88f3e3e77","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2465.04420738854","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7187182855233,-73.9915761401298,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","7000","7","0018.00","061","36","1","ResidenceStreetAddress"
"7391104360","2/10/2014","20","353164","18:36","91","Eldridge St","91 Eldridge St","New York","NY","10012",1964,"USCGeocoder",31,1,"4.01","","9f60b95b-0abb-4a54-9228-21c250a9d2c1","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3125.0159009425","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7175276330523,-73.9923876023499,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2001","2","0016.00","061","36","1","ResidenceStreetAddress"
"7391104358","2/10/2014","38","353164","18:31","53","Orchard St","53 Orchard St","New York","NY","10012",1965,"USCGeocoder",140,1,"4.01","","db1bc1b8-d66e-4e04-ad31-d3ceac4ce351","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","208.543850317597","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7166507297804,-73.9912435608573,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","4002","4","0016.00","061","36","1","ResidenceStreetAddress"
"7391104309","2/10/2014","19","353164","16:59","226-228","Bowery","226-228 Bowery","New York","NY","10012",1966,"USCGeocoder",16,1,"4.01","","86976da8-3a4b-415e-b28c-70b11e6bfdd1","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",40.724324,-73.996124,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0043.00","061","36","4","ResidenceZIP"
"7391104292","2/10/2014","20","353164","16:42","180","Eldridge St","180 Eldridge St","New York","NY","10012",1967,"USCGeocoder",16,1,"4.01","","78bf6a3e-3c9d-479c-93de-f66e058c63fa","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3365.91245748359","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7205000125937,-73.9906636886275,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","4000","4","0018.00","061","36","1","ResidenceStreetAddress"
"7391104280","2/10/2014","20","353164","16:38","184","Eldridge St","184 Eldridge St","New York","NY","10012",1968,"USCGeocoder",16,1,"4.01","","8f6f1c68-1930-4976-839a-7eba716671a9","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3365.91245748359","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7206384990803,-73.9905929859247,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","4000","4","0018.00","061","36","1","ResidenceStreetAddress"
"7391104279","2/10/2014","20","353164","16:30","87","Eldridge St","87 Eldridge St","New York","NY","10012",1969,"USCGeocoder",140,1,"4.01","","b45952f2-3025-47e7-b81f-4706c36a9f34","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","173.58485467732","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7173419079843,-73.9926182394054,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2001","2","0016.00","061","36","1","ResidenceStreetAddress"
"7391104243","2/10/2014","16","353164","14:31","186","Mott St","186 Mott St","New York","NY","10012",1970,"USCGeocoder",94,1,"4.01","","5f6690bf-71b1-421f-834d-196d181e6446","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1585.5630999573","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7207355222049,-73.995716734111,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","1002","1","0041.00","061","36","1","ResidenceStreetAddress"
"7391104231","2/10/2014","82","353164","14:29","186","Mott St","186 Mott St","New York","NY","10012",1971,"USCGeocoder",31,1,"4.01","","b2205243-6b36-4373-b1d6-39d99bfa68b9","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1585.5630999573","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7207355222049,-73.995716734111,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","1002","1","0041.00","061","36","1","ResidenceStreetAddress"
"7391104218","2/10/2014","16","353164","14:13","229","Chrystie St","229 Chrystie St","New York","NY","10012",1972,"USCGeocoder",16,1,"4.01","","2a01104c-5dba-4181-85c2-e953fe1baf7d","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3279.02786119701","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7227016601475,-73.9915991214836,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3001","3","0036.01","061","36","1","ResidenceStreetAddress"
"7391104206","2/10/2014","20","353164","14:08","195","Chrystie St","195 Chrystie St","New York","NY","10012",1973,"USCGeocoder",16,1,"4.01","","3927d8e5-fc35-4b47-b09d-a62c1b55fbb5","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","913.454790320247","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7221718076718,-73.9923522940276,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0036.01","061","36","1","ResidenceStreetAddress"
"7391104176","2/10/2014","37","353164","13:44","207","Bowery","207 Bowery","New York","NY","10012",1974,"USCGeocoder",0,1,"4.01","","c042a670-2468-47f9-a3c0-d448abe67f2a","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","248.074163779616","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7212334165396,-73.993277917464,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5001","5","0018.00","061","36","1","ResidenceStreetAddress"
"7391104164","2/10/2014","20","353164","13:42","6","Rivington St","6 Rivington St","New York","NY","10012",1975,"USCGeocoder",16,1,"4.01","","49474a13-b61b-424f-8763-b022841e7a18","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","211.535816602409","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7216534479047,-73.9928026994721,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0036.01","061","36","1","ResidenceStreetAddress"
"7391104152","2/10/2014","20","353164","13:34","201","Chrystie St","201 Chrystie St","New York","NY","10012",1976,"USCGeocoder",16,1,"4.01","","5f7f6a48-f8c6-463c-86cc-bd407d9ca177","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","224.733014959842","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7222854740996,-73.9921088274716,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0036.01","061","36","1","ResidenceStreetAddress"
"7391104140","2/10/2014","20","353164","13:33","195","Chrystie St","195 Chrystie St","New York","NY","10012",1977,"USCGeocoder",0,1,"4.01","","cf635323-c5d0-4d1e-a639-7ddbdf53b323","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","913.454790320247","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7221718076718,-73.9923522940276,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0036.01","061","36","1","ResidenceStreetAddress"
"7391104103","2/10/2014","37","353164","13:10","55","Delancey St","55 Delancey St","New York","NY","10012",1978,"USCGeocoder",218,1,"4.01","","f9e68eaf-5792-432c-a18c-d4b8c2021944","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","389.984578579664","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7191654808494,-73.9911791274024,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","7000","7","0018.00","061","36","1","ResidenceStreetAddress"
"7391104620","2/11/2014","20","353164","17:14","28","Bond St","28 Bond St","New York","NY","10012",1979,"USCGeocoder",172,1,"4.01","","b5fff0ce-aa30-44d5-9ee5-261994f9f30b","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","251.79163198173","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7265938643198,-73.9934179907034,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1001","1","0055.02","061","36","1","ResidenceStreetAddress"
"7391104619","2/11/2014","69","353164","16:57","708","Broadway","708 Broadway","New York","NY","10012",1980,"USCGeocoder",187,1,"4.01","","f0c043cd-d6c7-464c-891f-6b0a6d399e1a","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1503.04239112139","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7285317183164,-73.9931759639277,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2003","2","0057.00","061","36","1","ResidenceStreetAddress"
"7391104589","2/11/2014","31","353164","16:07","812","Broadway","812 Broadway","New York","NY","10012",1981,"USCGeocoder",16,1,"4.01","","5cf2245a-bb89-4778-9665-902b6a31da31","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","553.181973360479","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7326581236981,-73.9908921029832,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3004","3","0061.00","061","36","1","ResidenceStreetAddress"
"7391104530","2/11/2014","37","353164","14:43","342","E 11th St","342 E 11th St","New York","NY","10012",1982,"USCGeocoder",187,1,"4.01","","4f4079c9-4f3c-415f-94f3-47a441c5daf0","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","225.79509723559","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7293973975327,-73.9845475068501,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5001","5","0040.00","061","36","1","ResidenceStreetAddress"
"7391104516","2/11/2014","20","353164","14:03","55","Bond St","55 Bond St","New York","NY","10012",1983,"USCGeocoder",31,1,"4.01","","9d1d7347-c750-43c1-836b-7ea61d839978","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","4451.65753086167","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7261091836775,-73.9932362617898,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","1002","1","0055.02","061","36","1","ResidenceStreetAddress"
"7391104504","2/11/2014","20","353164","14:00","28","Bond St","28 Bond St","New York","NY","10012",1984,"USCGeocoder",0,1,"4.01","","80064f09-a7bb-4ae7-ad90-958750a044a2","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","251.79163198173","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7265938643198,-73.9934179907034,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1001","1","0055.02","061","36","1","ResidenceStreetAddress"
